University,Faculty name,Year of BS,University BS,State BS,Country BS,Category US BS,Year of MS,University MS,State MS,Country MS,Category US MS,Year of Phd,University Phd,State Phd,Country Phd,Category US Phd,Year of PostDoc,University PostDoc,State PostDoc,Country PostDoc,Category US PstDoc,Year Asst. Prof,Area,Category Area,University Asst. Prof,Category University (Rank),Citation,,,,,,RAW Data,RAW Data,RAW Data,RAW Data,RAW Data,,,,,
State University of New York - Stony Brook,Michael Bender,,Harvard University - USA,MA,USA,1,,Harvard University - USA,MA,USA,1,,Harvard University - USA,MA,USA,1,,,,,0,2004,Algorithms & Theory,2,,4,,,,,,,,,,,Michael Bender,"Algorithms, Data Structures, Scheduling, Cache and I/O-efficient Computing, and Parallel Computing.","Michael A. Bender is an associate professor of computer science at the Stony Brook University and Chief Scientist at Tokutek, Inc. His research interests include analysis of algorithms, databases, parallel computing, scheduling, data structures, and I/O-efficient computing on large data sets. Bender co-founded Tokutek in 2006, where he serves as Chief Scientist. He has held Visiting Scientist positions at both MIT and King's College London. Bender has coauthored over 90 articles. He was a member of the Sandia team that won the CPA R&D 100 Award for scheduling in parallel computers. He has also won four awards for graduate and undergraduate teaching. Bender received his B.A. in Applied Mathematics from Harvard University in 1992 and obtained a D.E.A. in Computer Science from the Ecole Normale Superieure de Lyon, France in 1993. He completed a Ph.D. on Scheduling Algorithms from Harvard University in 1998.",,,
State University of New York - Stony Brook,Michael Ferdman,,Carnegie Mellon University - USA,PA,USA,1,,Carnegie Mellon University - USA,PA,USA,1,,Carnegie Mellon University - USA,PA,USA,1,,,,,0,2012,Hardware & Architecture,,,4,,,,,,,,,,,Michael Ferdman,"Computer architecture, operating systems, machine learning, reconfigurable hardware, FPGAs, GPUs, data centers, cloud computing, networks, internet security.","Michael Ferdman is an Assistant Professor of Computer Science at Stony Brook University. He completed his Ph.D. at Carnegie Mellon University (CMU) under the supervision of Babak Falsafi. While completing his dissertation, he spent several years working remotely from Ecole Polytechnique Fédérale de Lausanne (EPFL).",,,
State University of New York - Stony Brook,Michael Kifer,,,,,0,,Moscow State University - Russia,,Russia,0,,Hebrew University of Jerusalem - Israel,,Israel,0,,,,,0,1984,Computer Education,,,4,,,,,,,,,,,Michael Kifer,"Declarative Languages for Data and Knowledge Manipulation, The Semantic Web, Integration of Object-oriented and Deductive Paradigms, Object-oriented Databases, Query Optimization, Logic Programming, and Artificial Intelligence",Michael Kifer has his Ph.D. of Computer Science from Hebrew University of Jerusalem Israel in 1985 and M.S. of Mathematics from Moscow University of Russia in 1976.,,,
State University of New York - Stony Brook,Michael Ryoo,,,,,0,,,,,0,,,,,0,,,,,0,,,,,4,,,,,,,,,,,Michael Ryoo,Michael’s prime research interest is in the field of deep learning and its applications to computer vision and robotics.,"Michael is also with Google Brain's ""Robotics at Google"" as a research scientist. Previously he was an assistant professor at Indiana University Bloomington, and was a staff researcher within the Robotics Section of the NASA's Jet Propulsion Laboratory (JPL). He received my Ph.D. from the University of Texas at Austin in 2008 and B.S. from Korea Advanced Institute of Science and Technology (KAIST) in 2004.",,,
State University of New York - Stony Brook,Michael Tashbook,,,,,0,,,,,0,,,,,0,,,,,0,,,,,4,,,,,,,,,,,Michael Tashbook,"Software Engineering (Specifically, Formal Methods and Software Reliability), Computer Science Education, and Biologically-inspired Computing.","Michael Tashbook joined the department in August 2004. Prior to that, he received a B.A. in Cognitive Science from the University of Rochester in 1997, an M.S. in Computer Science from Hofstra University (2000), and an M.C.S. (Master of Computer Science) from the University of Virginia in 2003.",,,
State University of New York - Stony Brook,Michalis Polychronakis,,,,,0,,,,,0,,,,,0,,,,,0,,,,,4,,,,,,,,,,,Michalis Polychronakis,"Network and systems security, network monitoring and measurement, online privacy.","Michalis Polychronakis is affiliated with the National Security Institute. He received the B.Sc. (’03), M.Sc. (’05), and Ph.D. (’09) degrees in Computer Science from the University of Crete, Greece, while working as a research assistant in the Distributed Computing Systems Lab at FORTH-ICS. Before joining Stony Brook, he was an Associate Research Scientist at Columbia University.",,,
State University of New York - Stony Brook,Minh Hoai Nguyen,,,,,0,,,,,0,,,,,0,,,,,0,,,,,4,,,,,,,,,,,Minh Hoai Nguyen,Computer Vision; Machine Learning; Human Activity Recognition; Semantic Video Analysis,"Minh Hoai Nguyen received a PhD in Robotics from Carnegie Mellon University and a Bachelor of Engineering from the University of New South Wales. Before coming to Stony Brook, Minh Hoai was a post-doctoral research fellow with Andrew Zisserman at Oxford University. He was also a Kurti Junior Research Fellow at Brasenose College.",,,
State University of New York - Stony Brook,Nick Nikiforakis,,,,,0,,,,,0,,,,,0,,,,,0,,,,,4,,,,,,,,,,,Nick Nikiforakis,"Web security and privacy, Software security, and Intrusion Detection.","Nick Nikiforakis _is affiliated with the National Security Institute. He received his PhD in Computer Science from KU Leuven in Belgium. He received his MSc, in Parallel and Distributed Systems and BSc in Computer Science from the University of Crete, Greece.",,,
State University of New York - Stony Brook,Niranjan Balasubramanian,,,,,0,,,,,0,,,,,0,,,,,0,,,,,4,,,,,,,,,,,Niranjan Balasubramanian,Natural Language Processing (NLP) and information retrieval.,"Niranjan Balasubramanian _is affiliated with the Department of Biomedical Informatics and Center of Excellence in Wireless & Information Technology (CEWIT). He received his PhD from University of Massachusetts, Amherst, where he was a part of the Center for Intelligent Information Retrieval (CIIR). Before he started his PhD studies, he was a software engineer at the Center For Natural Language Processing (CNLP) at Syracuse University. He completed his Masters degree in Computer Science at the University of Buffalo in 2003. Prior to joining the computer science department at Stony Brook in spring 2015, Dr. Balasubramanian was a post-doctoral researcher in the Turing Center at the University of Washington in Seattle.",,,
State University of New York - Stony Brook,Omkant Pandey,,,,,0,,,,,0,,,,,0,,,,,0,,,,,4,,,,,,,,,,,Omkant Pandey,"Cryptography (Applied and Theory), Security, Privacy",Omkant Pandey is affiliated with the National Security Institute. He received his PhD from University of California Los Angeles (UCLA)_.,,,
State University of New York - Stony Brook,Paul Fodor,,,,,0,,,,,0,,,,,0,,,,,0,,,,,4,,,,,,,,,,,Paul Fodor,"Artificial Intelligence, Natural Language Processing, Logic Programming, Complex Event Processing, Knowledge Representation for the Semantic Web, Active Deductive Databases, Benchmarking for Rule-based Systems.","Paul Fodor obtained his Ph.D. and M.S. in Computer Science from Stony Brook University in 2011 and 2006, and B.S. in Computer Science from Technical University of Cluj-Napoca in 2002. He also worked at IBM T.J. Watson Research in the team that built the IBM Watson system that played on the Jeopardy! TV quiz show.",,,
State University of New York - Stony Brook,Pramod Ganapathi,,,,,0,,,,,0,,,,,0,,,,,0,,,,,4,,,,,,,,,,,Pramod Ganapathi,"Parallel Algorithms, Communication-Efficient Algorithms, Mathematical Puzzles","Pramod Ganapathi is a Research Assistant Professor in the Department of Computer Science at Stony Brook University. Prior to joining SBU, he was an Assistant Professor at the Indian Institute of Technology, Indore. Prior to joining IIT, he founded and ran an animation-based online higher education startup called ""Learning is Beautiful"", in India. Prior to founding his startup, he received his Ph.D. in computer science at SBU, specializing in parallel algorithms. His Ph.D. work is entitled ""Automatic Discovery of Efficient Divide-and-Conquer Algorithms for Dynamic Programming Problems"" and was supervised by Prof. Rezaul A. Chowdhury. Before pursuing Ph.D., he was a Software Engineer at IBM India Software Labs.",,,
State University of New York - Stony Brook,Praveen Tripathi,,,,,0,,,,,0,,,,,0,,,,,0,,,,,4,,,,,,,,,,,Praveen Tripathi,"Machine learning, Data mining, Spatio-temporal data analysis, Time series data analysis.",Praveen Tripathi received his Ph.D. in Computer Science in 2016 from University of Texas at Arlington,,,
State University of New York - Stony Brook,R. Sekar,,Indian Institute of Technology - Madras - India,,Madras - India,0,,State University of New York - Stony Brook - USA,,Stony Brook - USA,1,,State University of New York - Stony Brook - USA,,Stony Brook - USA,1,,State University of New York - Stony Brook - USA,NY,Stony Brook - USA,1,1999,Security & Privacy,,,4,,,,,,,,,,,R. Sekar,"Computer and Network Security, Software/Distributed Systems, Programming Languages, Software Engineering.","R. Sekar obtained his Ph.D. in Computer Science from Stony Brook University in 1991 ,and B. Tech in Electrical Engineering from Indian Institute of Technology, Madras in 1986.",,,
State University of New York - Stony Brook,Radu Sion,,Polytechnic University of Bucharest - Romania,,Romania,0,,Polytechnic University of Bucharest - Romania,,Romania,0,,Purdue University - USA,,USA,1,,,,,0,2005,Security & Privacy,,,4,,,,,,,,,,,Radu Sion,"Cyber-Security, Applied Cryptography, Network Security, Systems Security, Systems, Large-Scale and Cloud Computing, Green Computing, and Cost and Energy-Efficiency.","Radu Sion _is affiliated with the National Security Institute. He is an Associate Professor of Computer Science at Stony Brook University (on leave). He has also founded and is currently running Private Machines Inc. Radu Sion obtained his Ph.D. in Computer Science from Purdue University in 2004, M.S. and B.S. in Computer Science from “Politehnica"" University of Bucharest in 1999 and 1998, respectively.",,,
State University of New York - Stony Brook,Rezaul Chowdhury,,Bangladesh University of Engineering and Technology - Bangladesh,,Bangladesh,0,,University of Texas - Austin - USA,,Austin - USA,1,,University of Texas - Austin - USA,,Austin - USA,1,,,,,0,2011,Computer Vision,3,,4,,,,,,,,,,,Rezaul Chowdhury,"Algorithms and Data Structures for Efficient Serial and Parallel Computations, Cache- and I/O-efficient Computing, Computational Biology and Bioinformatics, Experimental Algorithmics.","Rezaul Chowdhury received his Ph.D. from the Department of Computer Sciences, UT Austin, working with Professor Vijaya Ramachandran, and defending ""Cache-efficient Algorithms and Data Structures: Theory and Experimental Evaluation"". Prior to joining SBU in 2011, he was in Boston working with Professor Sandor Vajda's Structural Bioinformatics Group at Boston University, and Professor Charles Leiserson's SuperTech Research Group at MIT. Before moving to Boston, he was a postdoctoral fellow at the Center for Computational Visualization (CVC), Institute for Computational Engineering & Sciences (ICES), University of Texas at Austin. He worked with Professor Chandrajit Bajaj. Chowdhury now leads the Theoretical and Experimental Algorithmics (TEA) Group where they concentrate on both algorithm design and algorithm engineering. He holda a joint appointment with the Institute for Advanced Computational Sciences (IACS).",,,
State University of New York - Stony Brook,Richard McKenna,,,,,0,,,,,0,,,,,0,,,,,0,,,,,4,,,,,,,,,,,Richard McKenna,"Computer Science Education, Computer Game Programming, Internet Commerce Programming.","Richard McKenna earned his M.S. in Computer Science from Stony Brook University in 2002, and B.S. in Industrial Engineering from the University of Texas at Arlington in 1996.",,,
State University of New York - Stony Brook,Ritwik Banerjee,,,,,0,,,,,0,,,,,0,,,,,0,,,,,4,,,,,,,,,,,Ritwik Banerjee,"Natural Language Processing (NLP), Computational Linguistics, Information Extraction","Ritwik Banerjee earned a PhD in computer science from Stony Brook University, where his research focused on stylometry, information extraction from biomedical language, and healthcare informatics. He holds a M.Sc. in computer science and B.Sc. in mathematics and computer science from Chennai Mathematical Institute, India. Before and during his years as a PhD student, he has also worked as a NLP researcher in several successful start ups.",,,
State University of New York - Stony Brook,Robert F. Kelly,,,,,0,,,,,0,,,,,0,,,,,0,,,,,4,,,,,,,,,,,Robert F. Kelly,"Political Informatics, Software Engineering, Parallel Programming.",Robert F. Kelly received his Ph.D. in Computer Science from NYU Courant Institute of Mathematical Sciences in 1991.,,,
State University of New York - Stony Brook,Samir Das,,Jadavpur University - India,,India,0,,Georgia Institute of Technology - USA,Atlanta,USA,1,,Georgia Institute of Technology - USA,Atlanta,USA,1,,,,,0,,Networks & Communications,,,4,,,,,,,,,,,Samir R. Das,"Mobile/Wireless Networking - protocols, systems and performance evaluation.","Samir Das received his Ph.D. in computer science from Georgia Institute of Technology. Earlier, he was educated at Jadavpur University in Kolkata, India, and Indian Institute of Science, Bangalore, India. He also worked briefly in Indian Statistical Institute. Prior to Stony Brook, Das was a faculty member at the University of Texas at San Antonio and then at University of Cincinnati. Das has been at Stony Brook from 2002.",,,
State University of New York - Stony Brook,Scott A. Smolka,,Boston University - USA,MA,USA,1,,Boston University - USA,MA,USA,1,,Brown University - USA,Rhode Island,USA,1,,,,,0,,Algorithms & Theory,2,,4,,,,,,,,,,,Scott Smolka,"Model Checking, Semantics of Concurrency, CASE Tools for Safety-Critical Systems, Distributed Languages and Algorithms.","Scott A. Smolka earned his Ph.D. in Computer Science from Brown University in 1984; M.A. and B.A. in Mathematics from Boston University in 1977 and 1975, respectively.",,,
State University of New York - Stony Brook,Scott Stoller,,Drexel University - USA,PA,USA,1,,Cornell University - USA,NY,USA,1,,Cornell University - USA,NY,USA,1,,,,,0,1999,Software Engineering,7,,4,,,,,,,,,,,Scott Stoller,"Distributed Systems, Fault-tolerance and Security, Software Testing and Verification, Program Analysis and Optimization.","Scott Stoller is affiliated with National Security Institute. He received his Ph.D. in Computer Science from Cornell University in 1997 and B.A. in Physics, summa cum laude from Princeton University in 1990.",,,
State University of New York - Stony Brook,Shuai Mu,,,,,0,,,,,0,,,,,0,,,,,0,,,,,4,,,,,,,,,,,Shuai Mu,Distributed Systems,"Shuai Mu received his Ph.D. in computer science in 2015 from Tsinghua University. Prior to joining Stony Brook, Shuai was a post-doctoral researcher and lecturer in New York University.",,,
State University of New York - Stony Brook,Shubham Jain,,,,,0,,,,,0,,,,,0,,,,,0,,,,,4,,,,,,,,,,,Shubham Jain,"Mobile Sensing, Wearable Health, Cyber-physical Systems, Smart Cities","Shubham Jain received her PhD from WINLAB at Rutgers University in 2017, under the supervision of Dr. Marco Gruteser.",,,
State University of New York - Stony Brook,Stanley Bak,,,,,0,,,,,0,,,,,0,,,,,0,,,,,4,,,,,,,,,,,Stanley Bak,"Verification of Neural Networks, Cyber-Physical Systems, Formal Analysis of Hybrid Systems","Stanley Bak received a Bachelor's degree in Computer Science from Rensselaer Polytechnic Institute (RPI) in 2007 (summa cum laude), and a Master's degree in Computer Science from the University of Illinois at Urbana-Champaign (UIUC) in 2009. He completed his PhD from the Department of Computer Science at UIUC in 2013. He received the Founders Award of Excellence for his undergraduate research at RPI in 2004, the Debra and Ira Cohen Graduate Fellowship from UIUC twice, in 2008 and 2009, and was awarded the Science, Mathematics and Research for Transformation (SMART) Scholarship from 2009 to 2013. From 2013 to 2018, Stanley was a Research Computer Scientist at the US Air Force Research Lab (AFRL), both in the Information Directorate in Rome, NY, and in the Aerospace Systems Directorate in Dayton, OH. He helped run Safe Sky Analytics, a research consulting company investigating verification and autonomous systems, and performed teaching at Georgetown University before joining Stony Brook University as an assistant professor in Fall 2020.",,,
